Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
05:04:25,2,2024-09-08,89,31,10445.0,11081.0,11767.0,12003.0,11758.0,11165.0,10526.0,10005.0,9507.0,9156.0,8950.0,8894.0,8951.0,9121.0,9328.0,9473.0,9652.0,9820.0,9996.0,10153.0,10239.0,10219.0,10331.0,10409.0,10414.0,10502.0,10480.0,10524.0,10645.0,10696.0,10551.0,10485.0,10496.0,10490.0,10464.0,10435.0,10335.0,9587.0,8559.0,8055.0,8398.0,9166.0,10068.0,10871.0,11493.0,11885.0,12009.0,11930.0,11807.0,11625.0,11375.0,11093.0,10877.0,10661.0,10570.0,11145.0,10203.0,0
04:13:44,1,2024-10-08,88,31,10406.0,10993.0,11716.0,11986.0,11761.0,11187.0,10504.0,9980.0,9612.0,9216.0,9017.0,9033.0,9092.0,9205.0,9338.0,9454.0,9561.0,9743.0,9950.0,10134.0,10313.0,10426.0,10437.0,10413.0,10427.0,10448.0,10400.0,10450.0,10482.0,10473.0,10491.0,10561.0,10600.0,10467.0,10418.0,10437.0,10304.0,9612.0,8615.0,8101.0,8383.0,9186.0,10042.0,10881.0,11546.0,11879.0,11988.0,12013.0,11881.0,11601.0,11317.0,11008.0,10923.0,10811.0,10663.0,11223.0,10226.0,0
17:10:17,2,2024-09-08,86,30,10451.0,10913.0,11309.0,11298.0,10983.0,10542.0,10179.0,9916.0,9726.0,9552.0,9508.0,9491.0,9421.0,9579.0,9775.0,9844.0,9972.0,10040.0,10150.0,10379.0,10405.0,10335.0,10338.0,10310.0,10336.0,10363.0,10433.0,10461.0,10454.0,10389.0,10318.0,10336.0,10442.0,10438.0,10464.0,10433.0,10274.0,9626.0,9113.0,9041.0,9358.0,9784.0,10231.0,10710.0,10988.0,11113.0,11179.0,11172.0,11138.0,10979.0,10806.0,10706.0,10567.0,10503.0,10521.0,10894.0,10140.0,0
,3,2024-08-08,87,30,,11016.0,11864.0,12011.0,11716.0,11050.0,10399.0,9748.0,9416.0,9305.0,9146.0,9015.0,9092.0,9205.0,9283.0,9407.0,9629.0,9917.0,9981.0,9964.0,9983.0,10109.0,10322.0,10530.0,10597.0,10626.0,10614.0,10632.0,10639.0,10655.0,10518.0,10416.0,10367.0,10453.0,10499.0,10360.0,10240.0,9495.0,8566.0,8101.0,8416.0,9178.0,10091.0,11000.0,11545.0,11830.0,11974.0,11906.0,11763.0,11620.0,11445.0,11178.0,10929.0,10794.0,10633.0,11229.0,10196.0,0
02:34:30,1,2024-10-08,88,31,10864.0,11734.0,12186.0,12005.0,11244.0,10480.0,9962.0,9562.0,9320.0,9034.0,8999.0,9069.0,9155.0,9208.0,9401.0,9613.0,9775.0,9775.0,9954.0,10175.0,10331.0,10359.0,10526.0,10644.0,10757.0,10653.0,10458.0,10405.0,10466.0,10418.0,10471.0,10516.0,10414.0,10415.0,10536.0,10452.0,9618.0,8657.0,8152.0,8349.0,9179.0,10113.0,10888.0,11495.0,11816.0,11942.0,11858.0,11832.0,11665.0,11457.0,11146.0,10838.0,10674.0,10532.0,10416.0,10911.0,9974.0,0
01:33:08,2,2024-09-08,88,31,,11773.0,12153.0,11943.0,11405.0,10752.0,10020.0,9430.0,9142.0,9009.0,9012.0,8975.0,9052.0,9185.0,9387.0,9589.0,9764.0,9877.0,9966.0,10121.0,10226.0,10271.0,10400.0,10533.0,10625.0,10539.0,10571.0,10616.0,10547.0,10520.0,10608.0,10617.0,10464.0,10460.0,10445.0,10417.0,9947.0,8889.0,8092.0,8136.0,8794.0,9758.0,10679.0,11361.0,11783.0,12032.0,12064.0,11871.0,11675.0,11582.0,11319.0,11100.0,10766.0,10435.0,10322.0,10923.0,9904.0,0
01:24:04,1,2024-10-08,87,30,,11491.0,11901.0,11808.0,11444.0,10847.0,10180.0,9713.0,9363.0,9204.0,9154.0,9074.0,9013.0,9199.0,9445.0,9647.0,9812.0,9884.0,9883.0,10033.0,10217.0,10269.0,10237.0,10295.0,10458.0,10680.0,10709.0,10593.0,10506.0,10450.0,10440.0,10447.0,10484.0,10447.0,10403.0,10423.0,10149.0,9309.0,8476.0,8293.0,8783.0,9602.0,10357.0,11075.0,11643.0,11731.0,11729.0,11683.0,11679.0,11615.0,11375.0,11183.0,10901.0,10617.0,10352.0,10955.0,9934.0,0
21:22:38,3,2024-08-08,87,30,10607.0,11244.0,11707.0,11669.0,11360.0,10821.0,10305.0,9839.0,9497.0,9258.0,9156.0,9183.0,9238.0,9422.0,9575.0,9688.0,9788.0,9916.0,10088.0,10244.0,10295.0,10345.0,10467.0,10556.0,10469.0,10357.0,10361.0,10361.0,10462.0,10461.0,10388.0,10366.0,10443.0,10454.0,10317.0,10305.0,10231.0,9506.0,8890.0,8652.0,8957.0,9609.0,10249.0,10937.0,11472.0,11659.0,11694.0,11597.0,11378.0,11159.0,10963.0,10906.0,10750.0,10547.0,10414.0,10829.0,9917.0,0
,2,2024-09-08,86,30,10373.0,11000.0,11580.0,11607.0,11245.0,10749.0,10344.0,9988.0,9666.0,9465.0,9330.0,9332.0,9429.0,9489.0,9610.0,9677.0,9810.0,9907.0,10006.0,10071.0,10107.0,10236.0,10348.0,10404.0,10432.0,10434.0,10448.0,10432.0,10457.0,10454.0,10407.0,10398.0,10477.0,10532.0,10466.0,10368.0,10328.0,9762.0,8929.0,8596.0,8880.0,9550.0,10207.0,10665.0,11111.0,11467.0,11562.0,11546.0,11433.0,11351.0,11096.0,10943.0,10762.0,10571.0,10429.0,11010.0,9908.0,0
09:22:23,2,2024-09-08,85,29,10401.0,10837.0,11270.0,11352.0,11149.0,10723.0,10305.0,9967.0,9712.0,9613.0,9522.0,9615.0,9613.0,9677.0,9744.0,9817.0,9902.0,10049.0,10108.0,10114.0,10122.0,10208.0,10271.0,10264.0,10283.0,10265.0,10316.0,10446.0,10456.0,10519.0,10595.0,10628.0,10592.0,10523.0,10358.0,10248.0,10268.0,9822.0,9228.0,8922.0,8957.0,9463.0,10137.0,10685.0,10996.0,11135.0,11317.0,11315.0,11227.0,11129.0,11012.0,10767.0,10616.0,10528.0,10502.0,10937.0,10198.0,0
04:28:24,1,2024-10-08,88,31,,11059.0,11882.0,12040.0,11672.0,11146.0,10520.0,9881.0,9364.0,9213.0,9099.0,8955.0,9016.0,9229.0,9307.0,9392.0,9493.0,9739.0,9945.0,10073.0,10207.0,10302.0,10325.0,10442.0,10533.0,10501.0,10549.0,10608.0,10523.0,10508.0,10433.0,10437.0,10451.0,10472.0,10535.0,10514.0,10343.0,9630.0,8642.0,8178.0,8489.0,9198.0,10046.0,10798.0,11381.0,11741.0,11930.0,11980.0,11889.0,11708.0,11351.0,11062.0,10900.0,10753.0,10566.0,11139.0,9958.0,0
19:47:25,2,2024-09-08,86,30,10602.0,11239.0,11573.0,11453.0,11091.0,10629.0,10252.0,9886.0,9655.0,9412.0,9335.0,9355.0,9383.0,9404.0,9483.0,9686.0,9890.0,10066.0,10168.0,10128.0,10088.0,10135.0,10138.0,10203.0,10345.0,10451.0,10470.0,10504.0,10566.0,10492.0,10401.0,10397.0,10439.0,10480.0,10438.0,10492.0,10269.0,9506.0,8860.0,8808.0,9143.0,9636.0,10232.0,10792.0,11262.0,11518.0,11528.0,11519.0,11400.0,11265.0,11104.0,10931.0,10771.0,10595.0,10481.0,10930.0,10009.0,0
,2,2024-09-08,85,29,10340.0,10887.0,11451.0,11589.0,11313.0,10881.0,10409.0,9864.0,9551.0,9421.0,9271.0,9233.0,9322.0,9473.0,9641.0,9747.0,9785.0,9874.0,9952.0,10093.0,10261.0,10423.0,10513.0,10472.0,10460.0,10508.0,10465.0,10404.0,10395.0,10342.0,10360.0,10420.0,10449.0,10433.0,10373.0,10320.0,10269.0,9693.0,8993.0,8686.0,8988.0,9483.0,10158.0,10719.0,11184.0,11492.0,11591.0,11523.0,11447.0,11303.0,11079.0,10892.0,10846.0,10813.0,10588.0,11295.0,10142.0,0
00:50:27,2,2024-09-08,88,31,10453.0,11016.0,11871.0,12092.0,11735.0,11144.0,10457.0,9862.0,9436.0,9138.0,9038.0,9099.0,9011.0,9071.0,9220.0,9375.0,9602.0,9836.0,10035.0,10146.0,10235.0,10306.0,10399.0,10418.0,10435.0,10568.0,10522.0,10407.0,10464.0,10511.0,10507.0,10480.0,10495.0,10438.0,10374.0,10271.0,10249.0,9832.0,8835.0,8194.0,8373.0,9040.0,9940.0,10809.0,11419.0,11877.0,12022.0,11962.0,11945.0,11803.0,11601.0,11276.0,10932.0,10686.0,10522.0,11118.0,10109.0,0
03:43:03,1,2024-10-08,88,31,10124.0,10510.0,11505.0,12067.0,11969.0,11482.0,10716.0,10019.0,9599.0,9337.0,9123.0,8986.0,8984.0,9022.0,9113.0,9418.0,9604.0,9683.0,9772.0,10012.0,10183.0,10270.0,10366.0,10493.0,10512.0,10531.0,10540.0,10605.0,10603.0,10524.0,10474.0,10513.0,10490.0,10448.0,10496.0,10529.0,10428.0,9984.0,9049.0,8247.0,8098.0,8735.0,9649.0,10467.0,11222.0,11767.0,12034.0,12083.0,12015.0,11765.0,11431.0,11220.0,11111.0,10817.0,10533.0,11182.0,10140.0,0
08:47:26,2,2024-09-08,85,29,,10989.0,11451.0,11476.0,11175.0,10749.0,10301.0,9936.0,9677.0,9490.0,9389.0,9433.0,9402.0,9479.0,9537.0,9615.0,9772.0,9994.0,10050.0,10135.0,10227.0,10372.0,10417.0,10437.0,10405.0,10388.0,10470.0,10577.0,10567.0,10597.0,10542.0,10391.0,10386.0,10370.0,10405.0,10387.0,10269.0,9711.0,9124.0,8967.0,9261.0,9637.0,10142.0,10619.0,10896.0,11220.0,11369.0,11345.0,11238.0,11063.0,10927.0,10773.0,10650.0,10528.0,10435.0,10998.0,9971.0,0
13:08:04,2,2024-09-08,86,30,10309.0,10663.0,10985.0,10944.0,10716.0,10473.0,10341.0,10143.0,10092.0,10013.0,9934.0,9869.0,9885.0,9902.0,9968.0,10147.0,10196.0,10239.0,10189.0,10180.0,10220.0,10230.0,10205.0,10188.0,10206.0,10209.0,10237.0,10236.0,10249.0,10332.0,10341.0,10388.0,10361.0,10280.0,10308.0,10329.0,10125.0,9667.0,9435.0,9441.0,9583.0,9952.0,10302.0,10558.0,10810.0,10960.0,10968.0,10882.0,10909.0,10870.0,10829.0,10813.0,10738.0,10565.0,10504.0,11005.0,10038.0,1
12:53:40,2,2024-09-08,0,-17,10285.0,10676.0,11018.0,11113.0,11079.0,10831.0,10613.0,10346.0,9972.0,9697.0,9607.0,9589.0,9548.0,9513.0,9536.0,9600.0,9836.0,10017.0,10149.0,10170.0,10258.0,10359.0,10428.0,10429.0,10342.0,10329.0,10355.0,10460.0,10481.0,10474.0,10482.0,10573.0,10666.0,10600.0,10415.0,10349.0,10349.0,9903.0,9536.0,9473.0,9574.0,9844.0,10082.0,10311.0,10602.0,10858.0,10907.0,10919.0,10819.0,10701.0,10655.0,10582.0,10467.0,10410.0,10382.0,10847.0,9937.0,3
22:00:48,2,2024-09-08,85,29,10388.0,10665.0,11125.0,11286.0,11135.0,10784.0,10327.0,10016.0,9821.0,9754.0,9674.0,9614.0,9548.0,9631.0,9718.0,9748.0,9828.0,9870.0,9951.0,10067.0,10177.0,10388.0,10468.0,10367.0,10357.0,10388.0,10354.0,10312.0,10359.0,10429.0,10460.0,10450.0,10429.0,10420.0,10309.0,10288.0,10338.0,10045.0,9386.0,9033.0,9159.0,9557.0,10111.0,10613.0,10976.0,11159.0,11219.0,11247.0,11204.0,11127.0,10963.0,10812.0,10643.0,10549.0,10459.0,10954.0,10007.0,0
01:40:05,1,2024-10-08,87,30,10463.0,11097.0,11809.0,11920.0,11476.0,10804.0,10161.0,9694.0,9457.0,9329.0,9247.0,9088.0,9010.0,9104.0,9367.0,9570.0,9676.0,9872.0,10110.0,10200.0,10173.0,10283.0,10401.0,10470.0,10430.0,10463.0,10596.0,10600.0,10478.0,10333.0,10325.0,10377.0,10470.0,10552.0,10533.0,10443.0,10312.0,9650.0,8786.0,8376.0,8613.0,9329.0,10123.0,10854.0,11402.0,11736.0,11894.0,11883.0,11780.0,11636.0,11388.0,11112.0,10862.0,10647.0,10483.0,11087.0,9998.0,0
01:23:32,2,2024-09-08,88,31,10403.0,11032.0,11843.0,12130.0,11842.0,11301.0,10575.0,9910.0,9448.0,9162.0,9025.0,9046.0,9065.0,9040.0,9145.0,9353.0,9558.0,9735.0,9926.0,10152.0,10350.0,10372.0,10422.0,10424.0,10390.0,10446.0,10573.0,10599.0,10547.0,10410.0,10343.0,10293.0,10300.0,10412.0,10536.0,10464.0,10465.0,9921.0,8933.0,8163.0,8257.0,8929.0,9873.0,10778.0,11447.0,11851.0,12013.0,12048.0,12035.0,11801.0,11516.0,11253.0,10934.0,10711.0,10550.0,11179.0,10073.0,0
19:50:52,3,2024-08-08,86,30,10730.0,11477.0,11923.0,11813.0,11306.0,10724.0,10205.0,9793.0,9518.0,9221.0,9089.0,9019.0,9118.0,9324.0,9453.0,9491.0,9606.0,9790.0,10022.0,10249.0,10377.0,10408.0,10449.0,10350.0,10369.0,10388.0,10535.0,10605.0,10507.0,10346.0,10344.0,10439.0,10512.0,10507.0,10452.0,10439.0,10215.0,9459.0,8691.0,8492.0,8889.0,9584.0,10314.0,10902.0,11397.0,11676.0,11861.0,11767.0,11646.0,11451.0,11280.0,11097.0,10831.0,10622.0,10424.0,11006.0,9979.0,0
01:13:56,1,2024-10-08,87,30,10709.0,11486.0,11938.0,11771.0,11188.0,10578.0,10156.0,9739.0,9327.0,9097.0,9116.0,9233.0,9347.0,9435.0,9541.0,9570.0,9627.0,9867.0,10139.0,10346.0,10395.0,10361.0,10284.0,10339.0,10431.0,10407.0,10416.0,10438.0,10456.0,10455.0,10526.0,10486.0,10440.0,10472.0,10527.0,10455.0,10064.0,9208.0,8506.0,8372.0,8903.0,9633.0,10438.0,11093.0,11580.0,11773.0,11791.0,11681.0,11568.0,11393.0,11179.0,11004.0,10793.0,10533.0,10360.0,10916.0,9892.0,0
02:18:29,2,2024-09-08,88,31,10560.0,11156.0,11988.0,12157.0,11777.0,11174.0,10544.0,9910.0,9411.0,9172.0,8999.0,8825.0,8898.0,9130.0,9247.0,9297.0,9465.0,9624.0,9778.0,10002.0,10211.0,10308.0,10409.0,10452.0,10507.0,10425.0,10461.0,10619.0,10637.0,10554.0,10568.0,10586.0,10434.0,10416.0,10519.0,10534.0,10477.0,9757.0,8649.0,8083.0,8289.0,9010.0,9982.0,10822.0,11425.0,11806.0,11990.0,12031.0,11984.0,11804.0,11514.0,11295.0,11063.0,10767.0,10556.0,11262.0,10078.0,0
22:22:08,2,2024-09-08,86,30,10485.0,11024.0,11414.0,11385.0,11076.0,10592.0,10156.0,9893.0,9698.0,9569.0,9482.0,9415.0,9430.0,9626.0,9824.0,9928.0,10037.0,10136.0,10215.0,10137.0,10093.0,10155.0,10269.0,10244.0,10288.0,10389.0,10468.0,10421.0,10398.0,10470.0,10484.0,10411.0,10417.0,10431.0,10356.0,10378.0,10214.0,9522.0,8955.0,8880.0,9216.0,9799.0,10451.0,10974.0,11245.0,11353.0,11312.0,11357.0,11303.0,11185.0,10991.0,10814.0,10641.0,10480.0,10361.0,10828.0,9977.0,0
13:02:12,2,,86,30,10275.0,10553.0,10920.0,11061.0,10953.0,10696.0,10335.0,10040.0,9815.0,9875.0,9767.0,9720.0,9686.0,9686.0,9894.0,10114.0,10234.0,10189.0,10080.0,10017.0,10116.0,10193.0,10198.0,10213.0,10297.0,10298.0,10376.0,10384.0,10407.0,10385.0,10377.0,10410.0,10345.0,10313.0,10325.0,10348.0,10367.0,10186.0,9680.0,9453.0,9502.0,9740.0,10105.0,10455.0,10822.0,10941.0,10960.0,11062.0,11019.0,10817.0,10725.0,10598.0,10563.0,10446.0,10352.0,10825.0,9966.0,1
07:21:00,2,2024-09-08,86,30,10701.0,11735.0,12308.0,12228.0,11670.0,10878.0,10213.0,9617.0,9110.0,8811.0,8697.0,8764.0,8871.0,8996.0,9156.0,9339.0,9582.0,9859.0,10061.0,10211.0,10280.0,10278.0,10342.0,10445.0,10536.0,10587.0,10540.0,10549.0,10529.0,10473.0,10551.0,10577.0,10558.0,10492.0,10409.0,10468.0,10122.0,9028.0,8154.0,8008.0,8482.0,9279.0,10273.0,11198.0,11850.0,12216.0,12272.0,12161.0,11993.0,11708.0,11521.0,11233.0,10919.0,10741.0,10575.0,11166.0,10067.0,0
15:31:35,2,2024-09-08,0,-17,9381.0,9629.0,10115.0,10396.0,10444.0,10393.0,10297.0,10157.0,10130.0,10184.0,10181.0,10185.0,10156.0,10120.0,10057.0,10037.0,10025.0,9929.0,9963.0,10043.0,10183.0,10313.0,10322.0,10330.0,10318.0,10250.0,10259.0,10194.0,10216.0,10305.0,10409.0,10460.0,10438.0,10435.0,10327.0,10234.0,10248.0,10071.0,9830.0,9715.0,9690.0,9868.0,10101.0,10341.0,10488.0,10629.0,10813.0,10881.0,10843.0,10754.0,10805.0,10860.0,10813.0,10541.0,10370.0,11022.0,10002.0,3
,3,2024-08-08,87,30,10422.0,11091.0,11851.0,11945.0,11469.0,10852.0,10252.0,9845.0,9480.0,9230.0,9086.0,9009.0,9112.0,9280.0,9398.0,9601.0,9793.0,9834.0,9949.0,10079.0,10183.0,10306.0,10338.0,10343.0,10416.0,10456.0,10525.0,10608.0,10649.0,10634.0,10616.0,10527.0,10357.0,10251.0,10321.0,10365.0,10307.0,9642.0,8656.0,8231.0,8612.0,9283.0,10082.0,10795.0,11396.0,11778.0,11964.0,11947.0,11820.0,11567.0,11399.0,11225.0,10869.0,10608.0,10443.0,11000.0,10041.0,0
02:52:54,2,2024-09-08,88,31,10554.0,11490.0,12066.0,12015.0,11508.0,10878.0,10175.0,9725.0,9356.0,9106.0,8920.0,8941.0,8932.0,9052.0,9282.0,9508.0,9683.0,9813.0,10026.0,10069.0,10183.0,10353.0,10499.0,10547.0,10586.0,10600.0,10529.0,10643.0,10655.0,10544.0,10454.0,10390.0,10364.0,10343.0,10418.0,10514.0,10286.0,9284.0,8355.0,8217.0,8757.0,9507.0,10311.0,11041.0,11617.0,11938.0,11942.0,11829.0,11710.0,11526.0,11349.0,11103.0,10820.0,10637.0,10506.0,11070.0,10151.0,0
01:20:52,1,2024-10-08,87,30,10360.0,10928.0,11696.0,11978.0,11776.0,11145.0,10439.0,9871.0,9554.0,9339.0,9136.0,9085.0,9147.0,9344.0,9448.0,9578.0,9668.0,9798.0,9921.0,10031.0,10162.0,10266.0,10343.0,10413.0,10425.0,10481.0,10522.0,10506.0,10468.0,10475.0,10498.0,10425.0,10401.0,10383.0,10443.0,10454.0,10370.0,9785.0,8795.0,8305.0,8461.0,9150.0,9936.0,10674.0,11353.0,11714.0,11852.0,11898.0,11800.0,11600.0,11350.0,11175.0,10968.0,10774.0,10557.0,11214.0,10132.0,0
22:41:36,3,2024-08-08,87,30,10364.0,11287.0,12130.0,12179.0,11691.0,11005.0,10335.0,9716.0,9263.0,9147.0,9129.0,9067.0,9116.0,9235.0,9430.0,9505.0,9614.0,9751.0,9920.0,10033.0,10204.0,10279.0,10331.0,10411.0,10517.0,10584.0,10654.0,10665.0,10568.0,10434.0,10353.0,10373.0,10491.0,10448.0,10323.0,10286.0,10207.0,9574.0,8585.0,8162.0,8568.0,9344.0,10223.0,11090.0,11690.0,11918.0,12024.0,12004.0,11818.0,11588.0,11352.0,11060.0,10804.0,10581.0,10427.0,10970.0,10003.0,0
06:57:16,2,2024-09-08,89,31,10555.0,16474.0,11982.0,11847.0,11390.0,10764.0,10121.0,9696.0,9490.0,9267.0,9170.0,9166.0,9163.0,9302.0,9354.0,9511.0,9689.0,9869.0,10097.0,10195.0,10260.0,10229.0,10276.0,10339.0,10391.0,10471.0,10460.0,10448.0,10533.0,10592.0,10566.0,10573.0,10506.0,10424.0,10424.0,10350.0,9992.0,9070.0,8452.0,8419.0,8952.0,9779.0,10631.0,11275.0,11601.0,11771.0,11827.0,11753.0,11650.0,11488.0,11293.0,11115.0,10806.0,10553.0,10407.0,11059.0,9906.0,0
21:08:31,2,2024-09-08,86,30,10255.0,10772.0,11533.0,11794.0,11504.0,10999.0,10414.0,9973.0,9702.0,9394.0,9332.0,9306.0,9325.0,9442.0,9518.0,9591.0,9653.0,9777.0,9857.0,10065.0,10203.0,10258.0,10304.0,10359.0,10384.0,10392.0,10419.0,10532.0,10476.0,10420.0,10480.0,10500.0,10459.0,10434.0,10392.0,10429.0,10433.0,9967.0,9211.0,8780.0,8855.0,9301.0,9912.0,10510.0,11088.0,11484.0,11726.0,11747.0,11663.0,11509.0,11264.0,10993.0,10752.0,10518.0,10384.0,10950.0,9920.0,0
04:12:08,2,,89,31,10423.0,11214.0,11920.0,12063.0,11631.0,10912.0,10308.0,9782.0,9386.0,9147.0,9080.0,9037.0,9153.0,9279.0,9212.0,9362.0,9563.0,9625.0,9830.0,10023.0,10246.0,10330.0,10479.0,10602.0,10565.0,10510.0,10454.0,10366.0,10370.0,10437.0,10482.0,10571.0,10555.0,10472.0,10492.0,10564.0,10421.0,9608.0,8609.0,8153.0,8369.0,9157.0,10167.0,11045.0,11591.0,11832.0,11961.0,11967.0,11811.0,11623.0,11448.0,11198.0,10902.0,10650.0,10437.0,11067.0,9999.0,0
07:25:16,2,2024-09-08,86,30,10815.0,11700.0,12158.0,12016.0,11558.0,10813.0,10126.0,9626.0,9135.0,8891.0,8824.0,8897.0,9029.0,9176.0,9265.0,9426.0,9595.0,9757.0,9870.0,10082.0,10288.0,10277.0,10295.0,10353.0,10407.0,10582.0,10651.0,10579.0,10631.0,10643.0,10622.0,10620.0,10557.0,10573.0,10567.0,10502.0,9994.0,8976.0,8203.0,8173.0,8692.0,9517.0,10460.0,11228.0,11718.0,11989.0,12069.0,11900.0,11710.0,11583.0,11373.0,11121.0,10912.0,10774.0,10572.0,11309.0,10166.0,0
10:07:28,2,2024-09-08,86,30,10549.0,11100.0,11374.0,11199.0,10792.0,10481.0,10134.0,9804.0,9649.0,9558.0,9494.0,9588.0,9712.0,9673.0,9751.0,9947.0,9998.0,10003.0,10120.0,10241.0,10272.0,10165.0,10194.0,10233.0,10346.0,10449.0,10543.0,10474.0,10461.0,10440.0,10422.0,10386.0,10458.0,10500.0,10462.0,10340.0,9995.0,9331.0,8776.0,8827.0,9313.0,9917.0,10591.0,11041.0,11289.0,11388.0,11363.0,11379.0,11209.0,10956.0,10700.0,10632.0,10611.0,10564.0,10471.0,11016.0,9969.0,0
01:35:32,2,2024-09-08,88,31,10417.0,11192.0,11899.0,11994.0,11625.0,11037.0,10343.0,9743.0,9352.0,9116.0,8921.0,8976.0,9099.0,9258.0,9336.0,9495.0,9619.0,9803.0,9993.0,10228.0,10278.0,10337.0,10428.0,10352.0,10397.0,10468.0,10597.0,10597.0,10620.0,10621.0,10470.0,10461.0,10556.0,10440.0,10324.0,10310.0,10229.0,9419.0,8408.0,7955.0,8359.0,9291.0,10267.0,11061.0,11624.0,11902.0,11968.0,11968.0,11946.0,11745.0,11458.0,11202.0,10866.0,10650.0,10516.0,11065.0,10079.0,0
02:06:29,2,2024-09-08,88,31,10448.0,11093.0,11856.0,12059.0,11746.0,11194.0,10567.0,9877.0,9400.0,9149.0,8949.0,8858.0,8877.0,8973.0,9075.0,9307.0,9618.0,9731.0,9914.0,10163.0,10212.0,10229.0,10444.0,10652.0,10633.0,10499.0,10535.0,10631.0,10573.0,10536.0,10535.0,10565.0,10541.0,10588.0,10561.0,10413.0,10391.0,9592.0,8476.0,8011.0,8314.0,9051.0,9930.0,10842.0,11528.0,11896.0,11971.0,11964.0,11854.0,11652.0,11467.0,11252.0,10897.0,10633.0,10462.0,10993.0,10076.0,0
15:38:53,2,2024-09-08,0,-17,,10480.0,10523.0,10526.0,10552.0,10495.0,10444.0,10417.0,10325.0,10207.0,10073.0,10012.0,9966.0,10014.0,10050.0,10123.0,10178.0,10208.0,10266.0,10293.0,10236.0,10243.0,10324.0,10279.0,10222.0,10188.0,10197.0,10188.0,10166.0,10179.0,10149.0,10133.0,10161.0,10162.0,10258.0,10327.0,10290.0,10187.0,10156.0,10188.0,10221.0,10312.0,10328.0,10333.0,10394.0,10328.0,10287.0,10383.0,10470.0,10416.0,10363.0,10348.0,10360.0,10407.0,10427.0,10768.0,9974.0,3
,1,,87,30,10809.0,11762.0,12183.0,11886.0,11266.0,10655.0,10045.0,9574.0,9265.0,8994.0,8851.0,8907.0,9132.0,9346.0,9530.0,9644.0,9859.0,10058.0,10198.0,10299.0,10304.0,10330.0,10407.0,10499.0,10490.0,10450.0,10483.0,10446.0,10474.0,10503.0,10503.0,10438.0,10374.0,10369.0,10376.0,10379.0,9821.0,8880.0,8406.0,8645.0,9193.0,9855.0,10596.0,11252.0,11568.0,11739.0,11756.0,11742.0,11729.0,11454.0,11170.0,10949.0,10733.0,10492.0,10248.0,10812.0,9884.0,0
03:33:11,2,2024-09-08,89,31,10596.0,11589.0,12063.0,11990.0,11527.0,10851.0,10210.0,9697.0,9290.0,9066.0,8944.0,8944.0,9026.0,9144.0,9289.0,9432.0,9650.0,9873.0,9867.0,9989.0,10207.0,10381.0,10442.0,10464.0,10472.0,10571.0,10637.0,10626.0,10563.0,10624.0,10626.0,10560.0,10577.0,10581.0,10465.0,10413.0,10096.0,9041.0,8156.0,8045.0,8644.0,9639.0,10606.0,11291.0,11752.0,11954.0,11955.0,11807.0,11750.0,11613.0,11317.0,11131.0,10914.0,10648.0,10370.0,11104.0,9968.0,0
11:10:09,2,2024-09-08,86,30,10407.0,11027.0,11664.0,11795.0,11417.0,10881.0,10471.0,10118.0,9739.0,9398.0,9176.0,9096.0,9143.0,9347.0,9449.0,9571.0,9790.0,9989.0,10023.0,10038.0,10227.0,10359.0,10383.0,10393.0,10344.0,10374.0,10348.0,10276.0,10398.0,10473.0,10462.0,10462.0,10466.0,10442.0,10399.0,10425.0,10377.0,9816.0,9087.0,8713.0,8825.0,9315.0,9982.0,10738.0,11329.0,11672.0,11645.0,11491.0,11383.0,11226.0,11128.0,11026.0,10780.0,10620.0,10603.0,10958.0,10143.0,0
20:34:53,3,2024-08-08,86,30,,11352.0,11642.0,11540.0,11088.0,10615.0,10176.0,9852.0,9657.0,9449.0,9350.0,9304.0,9280.0,9409.0,9547.0,9770.0,9921.0,9986.0,10051.0,10154.0,10215.0,10308.0,10347.0,10450.0,10538.0,10508.0,10450.0,10398.0,10356.0,10363.0,10332.0,10382.0,10425.0,10466.0,10446.0,10446.0,10239.0,9495.0,8836.0,8783.0,9101.0,9661.0,10327.0,10895.0,11164.0,11407.0,11472.0,11462.0,11366.0,11157.0,11142.0,11024.0,10794.0,10566.0,10423.0,11011.0,9941.0,0
